PTF12jfp  ,SNII      ,0.023163,NED       ,2012fc  ,23,10,12.7747,30,34,42.4304,23,10,11.2804,30,34,50.5733,20.945,0.059,10.119,0.029,0.05
PTF12jfv  ,SNII      ,0.037,MATCHING  ,        ,23,50,30.1518,35,53,11.836,23,50,30.2931,35,53,11.909,1.719,0.128,1.305,0.097,0.07
PTF12jgd  ,SNII      ,0.0676,GAL.LINES ,        ,22,55,59.9252,29,6,56.6248,22,56,0.4676,29,6,46.3205,12.518,0.178,16.737,0.238,0.06
PTF12jgi  ,SNII      ,0.058,MATCHING  ,        ,23,38,20.0237,31,57,39.3818,23,38,20.2106,31,57,44.6746,5.803,0.148,6.733,0.172,0.07
PTF12jiv  ,SNIIn     ,0.0336,GAL.LINES ,        ,1,20,14.8642,20,14,9.8848,1,20,14.8767,20,14,9.5636,0.366,0.118,0.253,0.082,0.05
PTF12jje  ,SNIIn     ,0.043,MATCHING  ,        ,0,52,22.4586,21,9,9.1516,0,52,22.6063,21,9,3.0758,6.417,0.137,5.619,0.12,0.03
PTF12jjg  ,SNII      ,0.0437,GAL.LINES ,        ,1,39,59.2548,21,28,59.0178,1,39,59.2125,21,28,57.751,1.398,0.098,1.243,0.087,0.06
PTF12jqj  ,SNIIn     ,0.099,MATCHING  ,        ,8,10,51.2427,65,40,8.5847,8,10,51.4909,65,40,4.7338,4.145,0.159,7.824,0.3,0.03
PTF12jut  ,SNII      ,0.044,MATCHING  ,        ,8,32,45.2306,57,32,32.7509,8,32,45.8069,57,32,34.7701,5.06,0.205,4.529,0.183,0.07
PTF12jvp  ,SNII      ,0.05933,SDSS      ,        ,8,31,10.1428,50,11,9.1622,8,31,10.5117,50,11,7.5995,3.873,0.168,4.589,0.199,0.03
PTF12jvy  ,SNIIn     ,0.04943,SDSS      ,        ,7,45,5.0362,45,1,37.1496,7,45,5.0539,45,1,32.8804,4.273,0.173,4.268,0.173,0.04
PTF12jxd  ,SNIc      ,0.02503,SDSS      ,        ,9,37,29.8355,23,9,50.1023,9,37,29.8385,23,9,41.8262,8.276,0.173,4.311,0.09,0.03
PTF12jxe  ,SNII      ,0.01626,SDSS      ,2012fg  ,9,24,38.1073,49,21,34.4646,9,24,37.7464,49,21,25.3634,9.76,0.191,3.338,0.065,0.02
PTF12khf  ,SNII      ,0.0336,GAL.LINES ,        ,4,0,24.8424,-10,34,18.2057,4,0,25.1494,-10,34,13.6434,6.427,0.153,4.448,0.106,0.06
PTF12khj  ,SNII      ,0.0707,GAL.LINES ,        ,23,47,10.145,-13,14,57.8108,23,47,10.0431,-13,14,52.6488,5.372,0.111,7.485,0.155,0.03
PTF12kph  ,SNIIn     ,0.059,GAL.LINES ,        ,1,39,16.3786,-7,33,28.7752,1,39,16.3953,-7,33,28.939,0.298,0.171,0.351,0.202,0.02
PTF12krf  ,SNII      ,0.0626,GAL.LINES ,        ,22,48,16.6637,24,8,57.737,22,48,16.4702,24,9,1.2524,4.401,0.139,5.481,0.173,0.15
PTF12kso  ,SNII      ,0.0292,GAL.LINES ,2012gg  ,4,36,10.9184,-5,4,53.2862,4,36,11.0588,-5,4,52.2844,2.325,0.094,1.406,0.057,0.06
PTF12ksy  ,SNIIn     ,0.030761,NED       ,        ,4,11,46.1486,-12,28,1.3832,4,11,44.9675,-12,27,57.1975,17.798,0.058,11.315,0.037,0.04
PTF12kth  ,SNII      ,0.029,MATCHING  ,        ,2,7,22.048,-4,21,45.8708,2,7,21.9691,-4,21,48.9236,3.273,0.231,1.966,0.139,0.02
PTF12ktu  ,SNIc      ,0.031141,NED       ,        ,4,26,20.4676,-10,6,12.7422,4,26,20.5395,-10,5,54.47,18.303,0.262,11.774,0.169,0.06
PTF12lbj  ,SNII      ,0.0621,GAL.LINES ,        ,8,51,19.5925,72,36,4.7264,8,51,20.5526,72,36,5.8784,4.458,0.121,5.511,0.15,0.12
PTF12ldy  ,SNIbn     ,0.1061,GAL.LINES ,        ,23,45,10.8309,23,9,16.9596,23,45,10.841,23,9,16.9286,0.143,0.172,0.287,0.345,0.05
PTF12ljg  ,SNII      ,0.0317,GAL.LINES ,        ,8,12,48.9721,46,17,0.5428,8,12,48.9169,46,17,1.8755,1.45,0.13,0.949,0.085,0.04
PTF12lpo  ,SNIbc     ,0.004486,NED       ,2012cw  ,10,13,47.9687,3,26,2.3784,10,13,45.6705,3,25,29.2148,47.791,0.157,4.575,0.015,0.03
PTF12ltw  ,SNIb      ,0.064,MATCHING  ,        ,7,16,41.8411,43,59,55.9363,7,16,42.1658,44,0,4.3697,9.132,0.312,11.609,0.397,0.07
PTF12lvj  ,SNII      ,0.04286,NED       ,        ,12,34,3.4648,13,0,37.3698,12,34,3.5199,13,0,41.5739,4.28,0.187,3.736,0.163,0.03
PTF12lvs  ,SNII      ,0.022966,NED       ,        ,12,35,11.3091,0,13,16.2782,12,35,10.6636,0,13,16.3636,9.683,0.218,4.639,0.104,0.02
PTF12lvt  ,SNIb      ,0.011535,NED       ,        ,10,38,40.0129,-28,34,4.913,10,38,40.2009,-28,34,7.6584,3.697,0.054,0.902,0.013,0.06
PTF12mau  ,SNII      ,0.02161,SDSS      ,2012eh  ,1,27,31.4362,14,49,5.3645,1,27,31.0304,14,49,11.086,8.207,0.177,3.706,0.08,0.04
PTF12mav  ,SNII      ,0.015297,NED       ,2012fs  ,0,37,39.5088,10,21,29.0178,0,37,39.8805,10,21,28.6024,5.499,0.192,1.771,0.062,0.15
PTF12mca  ,SNII      ,0.0287,NED       ,        ,8,21,7.5124,60,51,2.1301,8,21,7.787,60,51,4.7909,3.333,0.064,1.982,0.038,0.06
PTF12mfx  ,SNIb      ,0.1131,GAL.LINES ,        ,7,8,8.7499,48,51,48.8045,7,8,8.8295,48,51,48.1342,1.033,0.215,2.192,0.456,0.06
PTF12mhg  ,SNII      ,0.163,GAL.LINES ,        ,8,48,46.2755,46,58,25.5864,8,48,46.2408,46,58,24.8084,0.856,0.152,2.474,0.439,0.02
PTF12mja  ,SNII      ,0.073,MATCHING  ,        ,11,3,5.404,36,41,2.6657,   ,   ,        ,    ,   ,        ,-99.0,-99.0,-99.0,-99.0,0.02
PTF12mkp  ,SLSN-IIn  ,0.153,MATCHING  ,        ,8,28,35.1229,65,10,55.6219,8,28,35.1597,65,10,56.0885,0.521,0.165,1.429,0.453,0.04
PTF12mue  ,SLSN-IIn  ,0.2785,GAL.LINES ,        ,3,18,51.078,-11,49,13.1689,3,18,51.0652,-11,49,13.2434,0.202,0.372,0.881,1.622,0.06
PTF12mxx  ,SLSN-I    ,0.327,MATCHING  ,        ,22,30,16.714,27,58,22.1844,22,30,16.7555,27,58,22.0404,0.569,0.159,2.771,0.774,0.04
PTF12ne   ,SNII      ,0.041,MATCHING  ,2012S   ,1,49,47.6838,31,44,50.2307,1,49,48.0964,31,44,36.9632,14.273,0.15,11.946,0.126,0.04
PTF12os   ,SNIIb     ,0.00449,SDSS      ,2004dg  ,15,0,0.2928,1,53,30.075,15,0,0.3798,1,53,28.8161,1.812,0.182,0.174,0.017,0.04
PTF12th   ,SNIIn     ,0.0837,GAL.LINES ,2012Y   ,4,50,27.8715,-3,29,23.9021,4,50,27.9316,-3,29,24.6584,1.175,0.223,1.909,0.362,0.03
PTF12xv   ,SNIIn     ,0.12,GAL.LINES ,        ,4,40,49.0345,6,31,11.4514,4,40,48.9965,6,31,11.7473,0.638,0.09,1.425,0.201,0.13
iPTF13aaz ,SNII      ,0.00269,NED       ,2013am  ,11,18,57.0009,13,3,50.0807,11,18,55.7831,13,5,33.257,104.699,0.362,6.023,0.021,0.02
iPTF13ab  ,SNIc      ,0.048877,NED       ,        ,12,38,12.4937,7,9,1.9778,12,38,12.8916,7,8,59.3657,6.473,0.23,6.398,0.227,0.02
iPTF13aby ,SNIIb     ,0.017505,NED       ,2013bb  ,14,12,14.0122,15,50,31.6327,14,12,15.8059,15,50,30.8854,25.895,0.193,9.52,0.071,0.01
iPTF13agz ,SNIIn     ,0.05723,NED       ,        ,14,34,32.1285,25,9,42.1844,14,34,32.0949,25,9,41.4997,0.822,0.282,0.942,0.323,0.03
iPTF13ajg ,SLSN-I    ,0.735,MATCHING  ,        ,16,39,3.9216,37,1,38.6353,16,39,3.9234,37,1,38.5306,0.107,0.279,0.802,2.091,0.01
iPTF13ajn ,SNIIb     ,0.030064,NED       ,        ,8,38,6.8684,66,31,34.3016,8,38,7.9196,66,31,40.8644,9.084,0.117,5.649,0.073,0.04
iPTF13akg ,SNII      ,0.019326,NED       ,2013cf  ,11,34,36.404,54,53,23.5374,11,34,37.0213,54,53,28.7124,7.426,0.157,3.007,0.064,0.01
iPTF13aki ,SNIIn     ,0.1704,GAL.LINES ,        ,14,35,34.3637,38,38,31.2324,14,35,34.3748,38,38,33.0184,1.791,0.272,5.368,0.815,0.01
iPTF13al  ,SNII      ,0.08369,SDSS      ,        ,12,44,51.8349,9,16,4.624,12,44,52.0796,9,16,8.1732,5.071,0.435,8.237,0.707,0.02
iPTF13ala ,SLSN-IIn  ,0.2496,GAL.LINES ,        ,9,35,12.8274,22,14,36.5158,9,35,12.7458,22,14,37.0691,1.261,0.22,5.081,0.886,0.02
iPTF13alq ,SNIc-BL   ,0.0542,GAL.LINES ,2013bn  ,11,48,2.0662,54,34,38.1947,11,48,2.1258,54,34,38.7977,0.795,0.262,0.866,0.285,0.01
iPTF13ao  ,SNII      ,0.0652,GAL.LINES ,        ,11,49,19.8205,42,58,5.3332,11,49,19.7423,42,58,6.0913,1.145,0.221,1.481,0.286,0.02
iPTF13aoj ,SNII      ,0.0592,GAL.LINES ,        ,11,29,19.7846,58,7,21.4388,11,29,19.7164,58,7,13.0854,8.371,0.206,9.899,0.244,0.01
iPTF13aoo ,SNIIb     ,0.037,MATCHING  ,        ,16,22,47.33,35,26,7.6121,16,22,47.4301,35,26,4.3382,3.495,0.174,2.652,0.132,0.01
iPTF13aot ,SNIc      ,0.018693,NED       ,        ,13,18,26.0763,31,28,9.7817,13,18,25.7439,31,28,8.1559,4.553,0.148,1.785,0.058,0.01
iPTF13aqf ,SNII      ,0.066247,NED       ,        ,11,51,18.5018,54,47,36.1802,11,51,19.6608,54,47,36.7062,10.037,0.256,13.172,0.336,0.01
iPTF13aqj ,SNII      ,0.04776,SDSS      ,        ,11,56,22.7974,44,42,1.1232,11,56,22.5804,44,42,2.633,2.763,0.196,2.672,0.19,0.01
iPTF13asr ,SNIIn     ,0.1543,GAL.LINES ,        ,12,47,28.5817,27,4,3.8482,12,47,28.5942,27,4,3.5094,0.378,0.228,1.044,0.63,0.01
iPTF13ast ,SNIIb     ,0.0252,SDSS      ,2013cu  ,14,33,58.856,40,14,22.5985,14,33,58.6307,40,14,39.678,17.273,0.114,9.056,0.06,0.01
iPTF13b   ,SNII      ,0.026,MATCHING  ,        ,12,9,11.719,43,25,0.8249,12,9,11.5823,43,25,1.3577,1.583,0.232,0.855,0.125,0.01
iPTF13bdl ,SLSN-I    ,0.402,GAL.LINES ,        ,12,36,56.1555,13,7,45.5858,   ,   ,        ,    ,   ,        ,-99.0,-99.0,-99.0,-99.0,0.04
iPTF13beo ,SNIbn     ,0.0907,GAL.LINES ,        ,16,12,26.6325,14,19,17.9231,16,12,26.5438,14,19,17.7532,1.301,0.124,2.272,0.217,0.04
iPTF13bg  ,SNII      ,0.0699,GAL.LINES ,        ,11,15,53.6825,18,19,4.7482,11,15,54.008,18,19,1.1032,5.897,0.378,8.131,0.521,0.02
iPTF13bjx ,SNII      ,0.027863,NED       ,        ,14,14,52.095,36,47,28.6508,14,14,51.2594,36,47,23.987,11.068,0.152,6.396,0.088,0.01
iPTF13bjz ,SLSN-I    ,0.2711,GAL.LINES ,        ,10,38,19.8234,24,24,51.035,10,38,19.744,24,24,51.0728,1.086,0.14,4.646,0.599,0.02
iPTF13bks ,SNII      ,0.0703,GAL.LINES ,        ,12,42,10.0589,14,15,38.1791,12,42,10.0877,14,15,38.0128,0.451,0.196,0.625,0.272,0.03
iPTF13bld ,SNII      ,0.03307,SDSS      ,        ,16,24,54.5802,41,2,59.6468,16,24,54.1751,41,3,2.7922,5.558,0.203,3.788,0.138,0.01
iPTF13blq ,SNIIb     ,0.0874,GAL.LINES ,        ,16,46,25.5462,36,39,49.2775,16,46,25.5609,36,39,49.5425,0.319,0.18,0.539,0.304,0.02
iPTF13bnu ,SNII      ,0.079,MATCHING  ,        ,22,38,53.4499,10,9,46.6326,22,38,53.4875,10,9,50.3132,3.722,0.15,5.738,0.231,0.08
iPTF13bsg ,SNII      ,0.0615,GAL.LINES ,        ,13,50,7.2054,33,45,7.4909,13,50,7.2833,33,45,9.058,1.844,0.191,2.259,0.234,0.02
iPTF13bt  ,SNII      ,0.050563,NED       ,        ,13,26,26.4595,32,17,23.1882,13,26,26.1259,32,17,26.3771,5.297,0.152,5.405,0.155,0.01
iPTF13btt ,SNII      ,0.04169,NED       ,        ,13,51,12.8484,34,25,10.7627,13,51,13.3269,34,25,3.7268,9.196,0.1,7.82,0.085,0.01
iPTF13bu  ,SNII      ,0.137,MATCHING  ,        ,13,24,11.5174,30,17,40.0672,13,24,11.5006,30,17,39.8731,0.292,0.339,0.73,0.848,0.01
iPTF13bvn ,SNIb      ,0.00449,SDSS      ,        ,15,0,0.1496,1,52,53.2218,15,0,0.3798,1,53,28.747,35.692,0.207,3.42,0.02,0.04
iPTF13bxj ,SNII      ,0.064,MATCHING  ,        ,14,20,59.4051,15,9,42.0721,14,20,59.3895,15,9,42.111,0.23,0.132,0.292,0.168,0.02
iPTF13bxl ,SNIc-BL   ,0.145,GAL.LINES ,2013dx  ,14,29,14.7858,15,46,26.3608,14,29,14.7524,15,46,25.8319,0.716,0.084,1.879,0.22,0.04
iPTF13c   ,SNII      ,0.01142,SDSS      ,        ,11,56,40.7566,32,37,51.3314,11,56,40.4929,32,37,43.5623,8.453,0.202,2.042,0.049,0.02
iPTF13cab ,SNIb      ,0.033,MATCHING  ,        ,22,13,17.7018,14,26,6.7747,22,13,17.8101,14,25,55.1708,11.71,0.114,7.965,0.078,0.06
iPTF13cac ,SNII      ,0.0272,SDSS      ,        ,22,15,9.836,13,58,33.1979,22,15,9.8525,13,58,33.6486,0.511,0.106,0.288,0.06,0.06
iPTF13cbf ,SNIc      ,0.039949,NED       ,        ,23,13,7.0363,14,17,53.3717,23,13,7.4889,14,17,53.7986,6.592,0.196,5.383,0.16,0.06
iPTF13ccj ,SNIc      ,0.01921,NED       ,        ,1,11,17.1042,31,44,24.9702,1,11,17.3057,31,44,24.221,2.678,0.126,1.078,0.051,0.05
iPTF13cco ,SLSN-IIn  ,0.3183,GAL.LINES ,        ,1,28,47.6733,0,36,31.1983,1,28,47.695,0,36,31.1076,0.338,0.163,1.617,0.78,0.03
iPTF13ccu ,SNII      ,0.0741,GAL.LINES ,        ,2,8,51.8383,41,49,32.5276,2,8,51.5212,41,49,30.194,4.244,0.247,6.173,0.359,0.07
iPTF13cjq ,SLSN-I    ,0.3959,GAL.LINES ,        ,0,14,27.1815,24,17,8.6683,0,14,27.1821,24,17,9.1957,0.527,0.092,2.9,0.506,0.04
iPTF13ckf ,SNII      ,0.03375,SDSS      ,        ,1,49,51.7364,13,9,34.2101,1,49,51.6408,13,9,38.5031,4.514,0.161,3.137,0.112,0.06
iPTF13clj ,SNII      ,0.056,GAL.LINES ,        ,1,30,40.4199,14,28,49.7057,1,30,40.4391,14,28,49.1675,0.606,0.219,0.68,0.246,0.04
iPTF13cly ,SNII      ,0.0426,GAL.LINES ,        ,0,12,46.9426,4,40,34.4057,0,12,46.9683,4,40,35.2711,0.947,0.155,0.822,0.135,0.02
iPTF13cnk ,SNII      ,0.049,MATCHING  ,        ,2,2,12.7776,7,58,38.554,2,2,13.4227,7,58,31.2157,12.071,0.161,11.959,0.16,0.06
iPTF13co  ,SNII      ,0.04159,SDSS      ,        ,12,37,14.8256,10,13,18.5646,12,37,14.717,10,13,17.1754,2.122,0.172,1.8,0.146,0.02
iPTF13cp  ,SNII      ,0.0426,GAL.LINES ,        ,12,3,42.5568,14,22,15.1064,12,3,42.557,14,22,14.9995,0.107,0.371,0.093,0.322,0.03
iPTF13cr  ,SNIIb     ,0.059274,NED       ,        ,10,58,28.6348,37,34,34.2322,10,58,28.3867,37,34,36.5099,3.726,0.164,4.411,0.194,0.02
iPTF13cuf ,SNIIn     ,0.2171,GAL.LINES ,        ,2,4,52.9327,14,37,59.8102,2,4,52.9398,14,37,59.1499,0.668,0.199,2.424,0.722,0.04
iPTF13cuv ,SNIc      ,0.0489,GAL.LINES ,        ,1,53,20.3204,35,50,19.1231,1,53,20.5421,35,50,19.765,2.772,0.071,2.741,0.07,0.06
iPTF13czn ,SNII      ,0.031015,NED       ,        ,23,47,43.3816,27,25,46.204,23,47,43.2003,27,25,37.8592,8.687,0.107,5.566,0.069,0.05
iPTF13czt ,SNII      ,0.040298,NED       ,        ,23,10,0.2817,6,47,23.4143,23,9,59.877,6,47,22.8887,6.051,0.138,4.982,0.114,0.05
iPTF13d   ,SNII      ,0.02409,SDSS      ,        ,13,21,45.9499,31,14,17.9808,13,21,45.4417,31,14,14.0471,7.614,0.117,3.821,0.059,0.01
iPTF13dao ,SNII      ,0.03232,SDSS      ,        ,17,0,57.5054,26,31,47.8744,17,0,57.8295,26,31,46.2331,4.649,0.118,3.099,0.079,0.04
iPTF13daz ,SNIIn     ,0.045191,NED       ,        ,16,55,56.5288,24,41,15.3737,16,55,56.1512,24,41,16.1297,5.201,0.122,4.774,0.112,0.05
iPTF13dcc ,SLSN-I    ,0.4308,GAL.LINES ,        ,2,57,2.535,0,18,44.2552,2,57,2.5134,0,18,44.1659,0.337,0.233,1.95,1.349,0.06
iPTF13dhq ,SNII      ,0.034851,NED       ,        ,23,37,44.1031,8,5,12.5092,23,37,43.9054,8,4,59.6363,13.203,0.161,9.463,0.115,0.11
iPTF13dht ,SNIc      ,0.04,GAL.LINES ,        ,23,44,58.869,9,55,24.7429,23,44,59.0585,9,55,23.2118,3.191,0.13,2.609,0.106,0.07
iPTF13djf ,SNIc      ,0.020154,NED       ,        ,23,33,38.6978,8,48,44.2192,23,33,38.6507,8,48,52.3786,8.189,0.135,3.455,0.057,0.07
iPTF13dkk ,SNII      ,0.009697,NED       ,2013ft  ,23,41,35.1503,3,43,30.3334,23,41,33.8164,3,43,29.851,19.973,0.14,4.106,0.029,0.05
iPTF13dkz ,SNII      ,0.0164,GAL.LINES ,        ,1,36,11.5758,33,37,1.578,1,36,11.6315,33,37,3.7823,2.311,0.082,0.797,0.028,0.04
iPTF13dla ,SNII      ,0.0518,GAL.LINES ,        ,1,2,49.0532,0,44,31.1194,1,2,49.0946,0,44,30.4904,0.884,0.223,0.923,0.233,0.03
iPTF13dmv ,SNII      ,0.0909,GAL.LINES ,        ,18,33,4.375,61,15,9.1508,18,33,4.5532,61,15,7.4844,2.104,0.061,3.681,0.107,0.04
iPTF13dnt ,SNIc-BL   ,0.1362,GAL.LINES ,        ,21,15,21.0203,12,25,43.2772,21,15,20.9213,12,25,46.7202,3.736,0.142,9.299,0.353,0.06
iPTF13dol ,SLSN-IIn  ,0.226,MATCHING  ,        ,22,22,7.2417,12,30,40.0604,22,22,7.2641,12,30,40.0136,0.332,0.394,1.242,1.474,0.07
iPTF13dqy ,SNII      ,0.011855,NED       ,2013fs  ,23,19,44.6931,10,11,4.3026,23,19,41.376,10,11,6.1343,49.007,0.197,12.286,0.049,0.03
iPTF13dug ,SNIb      ,0.004923,NED       ,2013ff  ,9,13,38.9031,76,28,10.3998,9,13,42.5735,76,28,31.692,24.884,0.049,2.613,0.005,0.02
iPTF13duv ,SLSN-IIn  ,0.154,MATCHING  ,        ,22,59,43.0357,14,57,42.3047,22,59,43.1173,14,57,45.4817,3.39,0.449,9.351,1.239,0.04
iPTF13dza ,SNII      ,0.07543,NED       ,        ,1,30,7.7475,0,30,52.5906,1,30,7.4149,0,30,46.678,7.736,0.183,11.436,0.271,0.03
iPTF13dzb ,SNII      ,0.03702,SDSS      ,        ,3,10,50.2266,0,21,40.532,3,10,49.3526,0,21,25.5172,19.932,0.2,15.135,0.152,0.06
iPTF13dzy ,SNIIb     ,0.065,MATCHING  ,        ,1,30,25.9904,31,30,46.0919,1,30,26.0131,31,30,46.696,0.67,0.098,0.864,0.126,0.05
iPTF13eal ,SNII      ,0.0578,GAL.LINES ,        ,0,30,18.7132,11,54,43.7159,0,30,18.706,11,54,45.7078,1.995,0.154,2.307,0.178,0.07
iPTF13ebs ,SNIIb     ,0.02754,SDSS      ,2013gg  ,9,21,8.2704,49,35,33.6973,9,21,2.6485,49,36,8.2879,64.684,0.087,36.959,0.05,0.02
iPTF13ebw ,SNIc-BL   ,0.068648,NED       ,        ,8,17,15.8783,56,34,42.3037,8,17,15.3084,56,34,46.1856,6.102,0.132,8.275,0.179,0.06
iPTF13ece ,SNII      ,0.0515,SDSS      ,        ,7,51,31.1604,47,1,31.2175,7,51,31.0138,47,1,31.0958,1.504,0.211,1.561,0.219,0.07
iPTF13ecn ,SNII      ,0.0394,SDSS      ,        ,9,55,32.4601,68,37,8.6639,9,55,34.1631,68,37,5.9232,9.708,0.277,7.823,0.223,0.07
iPTF13ecz ,SNII      ,0.02511,SDSS      ,        ,9,39,1.6659,50,36,1.0361,9,39,1.488,50,35,59.6299,2.202,0.136,1.151,0.071,0.01
iPTF13edf ,SNIb      ,0.0267,GAL.LINES ,        ,7,44,9.5037,40,19,28.5168,7,44,9.7119,40,19,29.2418,2.489,0.162,1.38,0.09,0.04
iPTF13edi ,SNIIn     ,0.089,MATCHING  ,        ,7,54,13.6891,39,3,31.3891,7,54,13.7146,39,3,27.8777,3.524,0.21,6.05,0.361,0.04
iPTF13eds ,SNII      ,0.02671,NED       ,        ,5,19,17.4773,1,19,32.2259,5,19,16.6518,1,19,36.4386,13.077,0.202,7.254,0.112,0.12
iPTF13eeh ,SNIIn     ,0.082535,NED       ,        ,8,16,14.1544,51,50,57.2975,8,16,14.2067,51,50,54.4402,2.898,0.172,4.649,0.276,0.04
iPTF13eeo ,SNII      ,0.087956,NED       ,        ,8,51,54.9774,33,4,59.3159,8,51,55.5213,33,4,56.6692,7.33,0.318,12.451,0.54,0.02
iPTF13eer ,SNII      ,0.047,GAL.LINES ,        ,9,4,7.9726,47,42,28.0375,9,4,7.9398,47,42,26.1868,1.88,0.135,1.791,0.129,0.02
iPTF13eew ,SNII      ,0.025511,NED       ,        ,2,48,40.8635,15,30,49.2998,2,48,41.5539,15,30,54.455,11.232,0.064,5.959,0.034,0.07
iPTF13efs ,SNII      ,0.04062,SDSS      ,        ,7,55,26.1263,52,48,18.2318,7,55,25.974,52,48,25.0981,7.004,0.339,5.81,0.281,0.03
iPTF13ehe ,SLSN-I    ,0.3429,GAL.LINES ,        ,6,53,21.4400,67,7,55.922,6,53,21.4089,67,7,56.430,0.539,0.0,2.709,0.0,0.04
iPTF13ejp ,SNII      ,0.025804,NED       ,        ,2,32,49.2979,49,38,28.3722,2,32,49.6763,49,38,20.1721,8.986,0.117,4.821,0.063,0.24
iPTF13h   ,SNIIn     ,0.03886,SDSS      ,        ,10,21,35.6183,20,56,19.6717,10,21,35.6076,20,56,26.4523,6.782,0.11,5.394,0.087,0.02
iPTF13jw  ,SNII      ,0.02652,SDSS      ,2013aw  ,10,30,58.3537,20,4,53.4428,10,30,58.0177,20,4,54.8317,4.933,0.169,2.718,0.093,0.02
iPTF13nu  ,SNIIb     ,0.02512,SDSS      ,        ,12,13,4.2485,32,36,50.2164,12,13,3.7384,32,36,48.3804,6.702,0.18,3.503,0.094,0.01
iPTF13oh  ,SNII      ,0.02323,SDSS      ,        ,14,12,38.1275,46,12,16.1802,14,12,35.8539,46,12,18.815,23.749,0.159,11.506,0.077,0.01
iPTF13qu  ,SNII      ,0.0194,SDSS      ,        ,13,7,19.5279,2,0,14.0008,13,7,18.9235,2,0,12.6688,9.158,0.245,3.723,0.1,0.02
iPTF13rk  ,SNII      ,0.07636,SDSS      ,        ,11,40,35.763,0,51,16.6734,11,40,35.8247,0,51,16.2666,1.011,0.228,1.511,0.341,0.02
iPTF13u   ,SNIc-BL   ,0.099093,NED       ,        ,15,58,51.1904,18,13,53.0695,15,58,51.4241,18,13,59.6456,7.371,0.126,13.926,0.238,0.04
iPTF13ua  ,SNIIn     ,0.117,MATCHING  ,        ,15,13,38.0116,18,57,40.5234,15,13,38.0051,18,57,39.1216,1.405,0.174,3.07,0.38,0.04
iPTF13um  ,SNII      ,0.0362,GAL.LINES ,        ,14,57,52.7848,48,25,13.1945,14,57,52.7207,48,25,13.6585,0.789,0.182,0.586,0.135,0.02
iPTF13ut  ,SNII      ,0.00459,SDSS      ,2013ab  ,14,32,44.4516,9,53,12.3763,14,32,43.9586,9,53,30.4062,19.446,0.164,1.904,0.016,0.02
iPTF13v   ,SNIIb     ,0.06092,SDSS      ,        ,13,38,42.3327,32,18,23.1116,13,38,41.6435,32,18,30.7447,11.603,0.132,14.091,0.16,0.01
iPTF13z   ,SNIIn     ,0.033,GAL.LINES ,        ,16,2,0.1688,21,14,41.1108,16,2,0.0575,21,14,42.2192,1.911,0.249,1.3,0.169,0.06
iPTF13zl  ,SNII      ,0.01913,SDSS      ,        ,15,37,12.5755,43,18,7.8682,15,37,13.2605,43,17,53.6352,16.078,0.161,6.447,0.065,0.02
iPTF14aag ,SNIIb     ,0.0275,SDSS      ,        ,10,44,18.8621,6,46,12.9673,10,44,18.4122,6,46,21.9007,11.168,0.277,6.372,0.158,0.03
iPTF14abc ,SNII      ,0.02538,SDSS      ,        ,12,22,57.3261,28,29,54.848,12,22,58.0221,28,29,38.9364,18.368,0.196,9.697,0.103,0.02
iPTF14adz ,SNII      ,0.0779,GAL.LINES ,        ,13,49,57.8083,37,45,8.4366,13,49,57.6754,37,45,8.2519,1.587,0.164,2.416,0.25,0.01
iPTF14afz ,SNII      ,0.04211,SDSS      ,        ,15,11,1.4512,3,3,30.9211,15,11,1.5568,3,3,26.0622,5.11,0.15,4.387,0.129,0.03
iPTF14ait ,SNIbc     ,0.0392,SDSS      ,        ,11,33,4.0169,33,7,23.4955,11,33,4.4572,33,7,22.9048,5.562,0.202,4.46,0.162,0.02
iPTF14ajh ,SNII      ,0.03361,SDSS      ,        ,14,51,38.7197,2,42,57.1115,14,51,38.8298,2,42,49.5252,7.764,0.426,5.374,0.295,0.04
iPTF14ajq ,SNII      ,0.0366,SDSS      ,        ,12,6,32.0082,39,14,13.6054,12,6,33.2118,39,14,15.7438,14.145,0.169,10.624,0.127,0.03
iPTF14ajx ,SNIIn     ,0.033,MATCHING  ,        ,11,20,37.1598,30,28,8.7431,11,20,37.158,30,28,8.2405,0.503,0.02,0.342,0.014,0.01
iPTF14aki ,SNIbn     ,0.064,MATCHING  ,        ,14,20,41.7094,3,16,1.4243,14,20,41.6924,3,16,3.3506,1.943,0.176,2.47,0.224,0.03
iPTF14ald ,SNII      ,0.04343,SDSS      ,        ,11,13,5.8003,5,20,31.1665,11,13,4.6389,5,20,25.7431,18.173,0.287,16.065,0.254,0.05
iPTF14amd ,SNIIn     ,0.06599,SDSS      ,        ,8,30,53.8481,28,32,36.8923,8,30,53.912,28,32,40.497,3.702,0.104,4.841,0.136,0.03
iPTF14aoi ,SNII      ,0.01275,SDSS      ,2014cn  ,12,9,11.5304,29,10,20.8211,12,9,10.0286,29,10,37.0276,25.486,0.18,6.864,0.048,0.02
iPTF14aol ,SNII      ,0.04112,NED       ,        ,12,24,51.9476,29,54,47.0905,12,24,51.9531,29,54,51.2647,4.175,0.302,3.504,0.253,0.02
iPTF14apl ,SNIc      ,0.0363,GAL.LINES ,        ,9,2,5.5725,22,27,15.5455,9,2,5.6792,22,27,15.044,1.562,0.113,1.164,0.084,0.03
